frame,Si1_idx,O_idx,Si2_idx,angle_deg
20350,17,63,29,134.7467302722899
20350,18,64,35,145.64092029452388
20350,19,65,34,129.45568143282685
20350,20,66,32,131.22187318302892
20350,21,67,33,145.3334029225586
20350,23,69,31,126.26068762856033
20350,25,71,30,134.88373626642218
20360,0,96,35,139.27671023125293
20360,1,49,12,137.9367688229831
20360,1,73,30,156.4560244110075
20360,1,97,32,151.97391584783435
20360,1,121,31,136.44764589051675
20360,2,74,31,165.65124279543772
20360,2,98,33,160.31678449204267
20360,2,122,30,133.8712385731481
20360,3,99,34,140.79542444787137
20360,4,76,27,167.0492913172722
20360,4,124,28,128.63179442346444
20360,5,77,29,153.1743233710399
20360,5,125,26,139.92914757528087
20360,6,78,26,155.61640108303013
20360,6,102,30,162.04118342041895
20360,6,126,29,140.41518977228574
20360,7,79,28,163.92403437428166
20360,7,103,31,137.10952670901412
20360,7,127,27,128.54724082495866
20360,8,80,35,137.19771790985394
20360,8,104,27,131.98893279554449
20360,8,128,32,150.43351898438536
20360,9,57,13,139.01597001947675
20360,9,81,33,142.6615065903785
20360,9,105,28,155.86730644891173
20360,9,129,34,132.25634499590365
20360,10,82,34,148.79702111088693
20360,10,106,29,156.89561381455476
20360,10,130,33,142.29342734090196
20360,11,83,32,132.73217798868032
20360,11,107,26,140.43526720448884
20360,11,131,35,154.55662829719228
20360,12,84,20,139.95724499709505
20360,12,108,25,135.76538913036848
20360,13,91,16,146.3901684368765
20360,13,115,21,131.07022338786174
20360,14,60,27,134.81809528638743
20360,15,61,26,127.84830949687041
20360,16,62,28,127.03043391728647
20360,17,63,29,141.36869960366755
20360,18,64,35,146.23689311049597
20360,19,65,34,138.99769502377058
20360,20,66,32,130.33591883891472
20360,21,67,33,136.59251096316896
20360,23,69,31,137.88281005864692
20360,25,71,30,134.8775771995653
20370,0,96,35,133.8051542947553
20370,1,49,12,131.29200150151053
20370,1,73,30,143.56189779577866
20370,1,97,32,138.4514365250841
20370,1,121,31,150.32446032084863
20370,2,74,31,136.2868556578844
20370,2,98,33,128.51166102826173
20370,2,122,30,153.18171708662567
20370,3,99,34,130.232461868036
20370,4,76,27,152.29645801092164
20370,4,124,28,136.2337666780503
20370,5,77,29,156.62815748911356
20370,5,125,26,142.7667094266221
20370,6,78,26,156.74640918918524
20370,6,102,30,150.80171124705228
20370,6,126,29,144.07431017183384
20370,7,79,28,134.01047976604914
20370,7,103,31,139.44991799800167
20370,7,127,27,135.14701757806108
20370,8,80,35,136.5697930380506
20370,8,104,27,131.4937214113299
20370,8,128,32,135.61319456550794
20370,9,57,13,133.9901018521687
20370,9,81,33,146.71666074561486
20370,9,105,28,143.0118190390944
20370,9,129,34,138.49564043463988
20370,10,82,34,147.8093623615841
20370,10,106,29,147.16316957910433
20370,10,130,33,138.53842322160287
20370,11,83,32,139.10927694357574
20370,11,107,26,130.0558045863169
20370,11,131,35,133.2228873770834
20370,12,84,20,141.87031952515338
20370,12,108,25,134.36905993952385
20370,13,91,16,132.5559685713797
20370,13,115,21,144.01435184988995
20370,14,60,27,137.56124409592545
20370,15,61,26,129.84743327082856
20370,16,62,28,143.49393079806896
20370,17,63,29,131.53075754529823
20370,18,64,35,154.94403720374532
20370,19,65,34,135.13917424415934
20370,20,66,32,142.89313689150256
20370,21,67,33,138.96317089120834
20370,23,69,31,132.66994957093794
20370,25,71,30,126.87485902145403
20380,0,96,35,129.36575907223218
20380,1,49,12,132.2672859818819
20380,1,73,30,151.4406054521993
20380,1,97,32,146.36913215655295
20380,1,121,31,137.4027651448026
20380,2,74,31,151.73969238452085
20380,2,98,33,160.97789371396868
20380,2,122,30,144.64862285948027
20380,3,99,34,138.93455479530084
20380,4,76,27,147.37049646459454
20380,4,124,28,143.73018034591567
20380,5,77,29,148.27081309546017
20380,5,125,26,131.3638470705539
20380,6,78,26,154.96718404540582
20380,6,102,30,165.98812710020943
20380,6,126,29,151.2679143518625
20380,7,79,28,138.16755331640994
20380,7,103,31,147.49561427359384
20380,7,127,27,144.40474616728036
20380,8,80,35,141.37451158871963
20380,8,104,27,143.76601816154363
20380,8,128,32,151.91703925635764
20380,9,57,13,138.55165757200837
20380,9,81,33,135.0620951546255
20380,9,105,28,154.5682964948192
20380,9,129,34,132.10591748057635
20380,10,82,34,142.52875641608398
20380,10,106,29,146.42538368271485
20380,10,130,33,144.92160223951083
20380,11,83,32,129.70833703065003
20380,11,107,26,143.03630486881298
20380,11,131,35,149.10663004393854
20380,12,84,20,127.58047711560101
20380,12,108,25,137.69456357409328
20380,13,91,16,141.0198539294181
20380,13,115,21,141.34005602947315
20380,14,60,27,133.42583079069328
20380,15,61,26,130.17323637466114
20380,16,62,28,124.81794656784808
20380,17,63,29,133.69586757296074
20380,18,64,35,147.8005197130153
20380,19,65,34,142.64163250593347
20380,20,66,32,130.1367577862528
20380,21,67,33,150.45615931881088
20380,23,69,31,135.69189962196188
20380,25,71,30,128.51218450000647
20390,0,96,35,130.26106160905508
20390,1,49,12,142.23521298712663
20390,1,73,30,142.38858566858138
20390,1,97,32,147.0193384530063
20390,1,121,31,139.26271270419312
20390,2,74,31,144.7051173608778
20390,2,98,33,153.76720680926883
20390,2,122,30,154.43205893971063
20390,3,99,34,136.33932760921965
20390,4,76,27,143.08188018538152
20390,4,124,28,130.7750932845007
20390,5,77,29,164.94976688366904
20390,5,125,26,133.75001425424793
20390,6,78,26,155.35173437346964
20390,6,102,30,167.4278869550082
20390,6,126,29,145.4079443310834
20390,7,79,28,139.52832411028027
20390,7,103,31,141.20259293602993
20390,7,127,27,141.7059996014895
20390,8,80,35,148.9726041989293
20390,8,104,27,126.73902207327556
20390,8,128,32,129.51433846724194
20390,9,57,13,129.75538526451103
20390,9,81,33,140.03865181270223
20390,9,105,28,127.91895926348721
20390,9,129,34,143.20474558149863
20390,10,82,34,140.3705003943404
20390,10,106,29,146.45934977349071
20390,10,130,33,144.4912732209579
20390,11,83,32,142.40992276463663
20390,11,107,26,156.9204967001146
20390,11,131,35,139.60212176300263
20390,12,84,20,144.05443935819977
20390,12,108,25,138.16144289054859
20390,13,91,16,127.6103418068433
20390,13,115,21,137.91421279042984
20390,14,60,27,139.49726627408302
20390,15,61,26,125.06977579690967
20390,16,62,28,140.9511776964476
20390,17,63,29,130.76393555623972
20390,18,64,35,152.6525510152044
20390,19,65,34,144.44486057803016
20390,20,66,32,144.0549503218728
20390,21,67,33,141.67423644074051
20390,23,69,31,136.37229246748967
20390,25,71,30,142.90029545319655
20400,0,96,35,120.83669368009215
20400,1,49,12,143.11669327379096
20400,1,73,30,148.92343585175124
20400,1,97,32,131.63414939135686
20400,1,121,31,138.32365841280546
20400,2,74,31,161.00264983118007
20400,2,98,33,153.0597264143306
20400,2,122,30,149.56092257480597
20400,3,99,34,138.54762064048043
20400,4,76,27,154.96055106814987
20400,4,124,28,129.4589899887384
20400,5,77,29,162.44889005844013
20400,5,125,26,132.8574615739259
20400,6,78,26,163.06514177072637
20400,6,102,30,168.87014455825417
20400,6,126,29,134.92805817133134
20400,7,79,28,143.0618688391912
20400,7,103,31,150.83692475315812
20400,7,127,27,140.27198348606785
20400,8,80,35,142.49232282321952
20400,8,104,27,136.0213712340266
20400,8,128,32,143.57257044684488
20400,9,57,13,137.70849665091805
20400,9,81,33,132.2302075950005
20400,9,105,28,142.6941189164279
20400,9,129,34,136.37260576208706
20400,10,82,34,138.5284937664229
20400,10,106,29,144.35266123103813
20400,10,130,33,146.04950673646957
20400,11,83,32,134.13011921452173
20400,11,107,26,135.93889335019472
20400,11,131,35,144.1432458120914
20400,12,84,20,134.86807310046788
20400,12,108,25,133.74287764197928
20400,13,91,16,140.2644522857131
20400,13,115,21,131.6842002050481
20400,14,60,27,127.51402514961651
20400,15,61,26,136.92138616430034
20400,16,62,28,144.51878880039612
20400,17,63,29,139.0304886766399
20400,18,64,35,143.13283794993436
20400,19,65,34,143.1375206320579
20400,20,66,32,145.50071200864193
20400,21,67,33,156.7002134504414
20400,23,69,31,128.1207879789098
20400,25,71,30,138.35070383925006
20410,0,96,35,132.42065952422863
20410,1,49,12,135.9556852252699
20410,1,73,30,138.7552213568971
20410,1,97,32,138.20597096099218
20410,1,121,31,135.0607920544606
20410,2,74,31,154.09846002807075
20410,2,98,33,146.53979835545402
20410,2,122,30,147.46920968051194
20410,3,99,34,142.505304162998
20410,4,76,27,151.26888407091417
20410,4,124,28,142.89501368496036
20410,5,77,29,153.58020588647614
20410,5,125,26,134.55044036550697
20410,6,78,26,162.4323957282244
20410,6,102,30,169.9902227822674
20410,6,126,29,146.1049442279915
20410,7,79,28,139.09948675214582
20410,7,103,31,138.71488604748873
20410,7,127,27,142.61800623349134
20410,8,80,35,141.38876907400112
20410,8,104,27,134.15131699716977
20410,8,128,32,152.77143568323834
20410,9,57,13,134.44039400178391
20410,9,81,33,150.0975098029237
20410,9,105,28,144.14320027093694
20410,9,129,34,137.45948798713738
20410,10,82,34,133.86544800112628
20410,10,106,29,164.54744546223597
20410,10,130,33,134.3130731601967
20410,11,83,32,132.3795930074853
20410,11,107,26,150.91036593675562
20410,11,131,35,147.63533480392195
20410,12,84,20,142.24962614859612
20410,12,108,25,128.36775023545007
20410,13,91,16,129.94146539995685
20410,13,115,21,143.41145180917667
20410,14,60,27,132.93309150728
20410,15,61,26,126.0970576917657
20410,16,62,28,137.6899763364339
20410,17,63,29,133.4148229878146
20410,18,64,35,150.40542420283998
20410,19,65,34,147.61428590888147
20410,20,66,32,130.63389665040344
20410,21,67,33,154.35073488881744
20410,23,69,31,138.83514387972403
20410,25,71,30,132.70904612868645
20420,0,96,35,129.28351492755175
20420,1,49,12,145.26065847655292
20420,1,73,30,130.22305555520296
20420,1,97,32,144.2342879960846
20420,1,121,31,149.26559774866217
20420,2,74,31,158.54257755536705
20420,2,98,33,155.00198504999992
20420,2,122,30,153.72048605572775
20420,3,99,34,137.42586310589385
20420,4,76,27,137.20389115393678
20420,4,124,28,140.95467257364848
20420,5,77,29,148.1344576929687
20420,5,125,26,141.31856950101724
20420,6,78,26,157.64130111177292
20420,6,102,30,161.67242452328097
20420,6,126,29,148.24147766074583
20420,7,79,28,128.64346958392463
20420,7,103,31,145.59622378214505
20420,7,127,27,145.42579164915497
20420,8,80,35,156.294702172113
20420,8,104,27,148.7447369958358
20420,8,128,32,134.75265960973772
20420,9,57,13,131.86732994881012
20420,9,81,33,138.06385893817549
20420,9,105,28,141.8491192917476
20420,9,129,34,135.39957454116438
20420,10,82,34,144.7715588952778
20420,10,106,29,148.77670228276483
20420,10,130,33,144.51888414317162
20420,11,83,32,149.1822951074747
20420,11,107,26,142.84184267506768
20420,11,131,35,133.50154933229885
20420,12,84,20,128.97658761922227
20420,12,108,25,128.59536832347672
20420,13,91,16,131.67839524554603
20420,13,115,21,134.22754141809952
20420,14,60,27,124.10929823035113
20420,15,61,26,125.33048857132079
20420,16,62,28,141.22108032081906
20420,17,63,29,133.31457764283712
20420,18,64,35,154.54726216638144
20420,19,65,34,148.86685866438842
20420,20,66,32,140.77007153963805
20420,21,67,33,143.3357733894023
20420,23,69,31,124.95970256790758
20420,25,71,30,127.99795310136427
20430,0,96,35,142.88958873965373
20430,1,49,12,127.8806505940753
20430,1,73,30,156.2637771721548
20430,1,97,32,146.58031724676428
20430,1,121,31,139.3705243538124
20430,2,74,31,156.3524435011792
20430,2,98,33,149.81684358611798
20430,2,122,30,143.88101998501008
20430,3,99,34,139.50725560429052
20430,4,76,27,135.6491982976136
20430,4,124,28,142.54583485268907
20430,5,77,29,169.48319446077372
20430,5,125,26,129.17128021330623
20430,6,78,26,166.85257291832235
20430,6,102,30,161.633048340483
20430,6,126,29,140.14209777039878
20430,7,79,28,139.10356354145225
20430,7,103,31,137.15869486506503
20430,7,127,27,154.51668918216612
20430,8,80,35,134.00385507540472
20430,8,104,27,140.26837681283075
20430,8,128,32,156.21487560770709
20430,9,57,13,135.71850925692902
20430,9,81,33,144.93218284424057
20430,9,105,28,132.62149677186352
20430,9,129,34,144.34352500883278
20430,10,82,34,134.45273107056923
20430,10,106,29,142.94169914829078
20430,10,130,33,146.56524787012128
20430,11,83,32,141.86410250913303
20430,11,107,26,137.0963544449432
20430,11,131,35,148.75205185896206
20430,12,84,20,147.6870680644017
20430,12,108,25,143.8095789939406
20430,13,91,16,139.28144629297097
20430,13,115,21,147.590502745849
20430,14,60,27,123.9656812217692
20430,15,61,26,137.12160069628436
20430,16,62,28,139.33794699177275
20430,17,63,29,134.30095393247373
20430,18,64,35,141.80076163373874
20430,19,65,34,133.5817632135101
20430,20,66,32,134.11017513508008
20430,21,67,33,137.55608025875605
20430,23,69,31,132.54480372669258
20430,25,71,30,132.0992258591025
20440,0,96,35,124.26566675904351
20440,1,49,12,130.73703095585364
20440,1,73,30,147.19075533662513
20440,1,97,32,147.49281029541964
20440,1,121,31,142.35216592489763
20440,2,74,31,154.43436577138272
20440,2,98,33,135.43338044000748
20440,2,122,30,144.5091986535875
20440,3,99,34,135.79503466990292
20440,4,76,27,155.14702465825988
20440,4,124,28,134.50767953575507
20440,5,77,29,151.23638166392286
20440,5,125,26,131.90515478627836
20440,6,78,26,161.83198919389125
20440,6,102,30,153.78100231657018
20440,6,126,29,146.67130075553206
20440,7,79,28,139.9792045172189
20440,7,103,31,136.2658393055352
20440,7,127,27,130.3721956927093
20440,8,80,35,146.1159732626155
20440,8,104,27,132.85017267704706
20440,8,128,32,146.42591474200566
20440,9,57,13,138.12221501988
20440,9,81,33,138.27650575933666
20440,9,105,28,137.13801710387762
20440,9,129,34,147.2881750801363
20440,10,82,34,141.66204860403232
20440,10,106,29,143.93921283838168
20440,10,130,33,154.98519282046183
20440,11,83,32,139.95608467518133
20440,11,107,26,144.95719213341675
20440,11,131,35,145.36858986149758
20440,12,84,20,126.51029378612847
20440,12,108,25,131.2575899619905
20440,13,91,16,138.3651953680739
20440,13,115,21,147.45521581898905
20440,14,60,27,143.1105920449483
20440,15,61,26,128.07214570899268
20440,16,62,28,140.07813021124178
20440,17,63,29,138.21262229751494
20440,18,64,35,144.41368313195434
20440,19,65,34,124.82980459414111
20440,20,66,32,128.78914401934597
20440,21,67,33,142.42942425371325
20440,23,69,31,131.80065281190997
20440,25,71,30,130.6884161996837
20450,0,96,35,136.21872678022206
20450,1,49,12,149.96080772409954
20450,1,73,30,139.84704470983306
20450,1,97,32,143.9496733796041
20450,1,121,31,138.01918605046822
20450,2,74,31,170.22006955584544
20450,2,98,33,147.31200719809874
20450,2,122,30,139.24386026700796
20450,3,99,34,129.43600338901302
20450,4,76,27,143.5145670058017
20450,4,124,28,148.11511482182797
20450,5,77,29,143.34705113819533
20450,5,125,26,132.09257314960476
20450,6,78,26,156.58743195187134
20450,6,102,30,155.64872783937292
20450,6,126,29,138.48410594520578
20450,7,79,28,136.19952481934263
20450,7,103,31,143.0982568548351
20450,7,127,27,147.17496083834106
20450,8,80,35,146.81840800363915
20450,8,104,27,133.84064460178925
20450,8,128,32,139.02204141994383
20450,9,57,13,139.5597157667135
20450,9,81,33,152.1937408008991
20450,9,105,28,131.23026333367997
20450,9,129,34,133.73170555457847
20450,10,82,34,155.66536977613836
20450,10,106,29,149.78176622200948
20450,10,130,33,137.7374691777
20450,11,83,32,133.54511007936247
20450,11,107,26,142.0752998593718
20450,11,131,35,146.03901138824972
20450,12,84,20,144.0075062002541
20450,12,108,25,129.42491689157956
20450,13,91,16,132.791272478937
20450,13,115,21,144.05233526948172
20450,14,60,27,130.51203535854984
20450,15,61,26,131.55245649410162
20450,16,62,28,147.1273275518882
20450,17,63,29,147.14759878479938
20450,18,64,35,146.30271880432156
20450,19,65,34,127.22703318142047
20450,20,66,32,149.2387079601893
20450,21,67,33,132.33206202556747
20450,23,69,31,128.05479921197863
20450,25,71,30,138.21826148868206
20460,0,96,35,142.49838599288833
20460,1,49,12,125.56667827933977
20460,1,73,30,142.9420916710696
20460,1,97,32,154.57984227085763
20460,1,121,31,151.02980267913355
20460,2,74,31,150.30541133326045
20460,2,98,33,148.64132160206142
20460,2,122,30,159.97476333369835
20460,3,99,34,150.21488060408893
20460,4,76,27,142.92694709165704
20460,4,124,28,134.1094987246182
20460,5,77,29,149.00032236610215
20460,5,125,26,150.68695684741138
20460,6,78,26,155.03088741125057
